id,pedido_id,cliente_id,categoria_problema,data_abertura,data_resolucao,status,id_x,produto_id,quantidade,preco_praticado,desconto_aplicado,id_y,nome,categoria,subcategoria,preco_unitario,custo_unitario,fornecedor
672,12697,1634,defeito,2024-04-05,2024-04-08,resolvido,31107,3,3,2405.05,0.01,3,Notebooks 3,Eletrônicos,Notebooks,2429.34,1524.46,TechBrasil Ltda
673,3351,1333,dúvida,2024-12-07,,escalado,8134,81,3,1728.07,0.01,81,Equipamentos de Academia 81,Esporte & Lazer,Equipamentos de Academia,1745.53,859.98,GlobalBR Comércio
673,3351,1333,dúvida,2024-12-07,,escalado,8135,200,3,2479.69,0.01,200,Luminárias 200,Casa & Decoração,Luminárias,2504.74,1010.42,DeltaFornece ME
674,12565,1271,troca,2023-12-10,,escalado,30778,113,3,422.09,0.04,113,Cafés 113,Alimentos & Bebidas,Cafés,439.68,292.65,TechBrasil Ltda
675,320,543,defeito,2023-12-03,2023-12-12,resolvido,777,144,2,620.35,0.0,144,Fraldas 144,Bebês & Crianças,Fraldas,620.35,355.47,NorteImport Ltda
675,320,543,defeito,2023-12-03,2023-12-12,resolvido,778,174,4,1160.4,0.03,174,Smartphones 174,Eletrônicos,Smartphones,1196.29,677.73,TechBrasil Ltda
676,7359,2371,troca,2023-12-27,,escalado,18046,142,2,2627.7,0.19,142,Material Escolar 142,Livros & Papelaria,Material Escolar,3244.08,1779.8,TechBrasil Ltda
676,7359,2371,troca,2023-12-27,,escalado,18047,160,4,2196.42,0.26,160,Cadeirinhas 160,Bebês & Crianças,Cadeirinhas,2968.13,1330.24,MegaDistribuidora
677,11878,2236,atraso,2024-09-20,2024-09-27,resolvido,29107,182,5,995.12,0.04,182,Equipamentos de Academia 182,Esporte & Lazer,Equipamentos de Academia,1036.58,699.98,SulFornece SA
678,13648,1869,atraso,2023-08-21,,escalado,33428,98,1,3052.61,0.03,98,Perfumes 98,Beleza & Saúde,Perfumes,3147.02,1851.26,NorteImport Ltda
678,13648,1869,atraso,2023-08-21,,escalado,33429,159,2,3327.16,0.02,159,Cadeirinhas 159,Bebês & Crianças,Cadeirinhas,3395.06,1448.53,DeltaFornece ME
679,8094,2115,defeito,2024-01-12,2024-01-22,resolvido,19863,65,3,2599.53,0.03,65,Quadros 65,Casa & Decoração,Quadros,2679.93,1410.93,SulFornece SA
679,8094,2115,defeito,2024-01-12,2024-01-22,resolvido,19864,88,1,2829.32,0.03,88,Camping 88,Esporte & Lazer,Camping,2916.82,1489.58,MegaDistribuidora
680,10174,1100,troca,2023-10-19,,escalado,24928,98,5,3052.61,0.03,98,Perfumes 98,Beleza & Saúde,Perfumes,3147.02,1851.26,NorteImport Ltda
680,10174,1100,troca,2023-10-19,,escalado,24929,57,1,1845.55,0.02,57,Luminárias 57,Casa & Decoração,Luminárias,1883.21,1052.8,FornecedorX
680,10174,1100,troca,2023-10-19,,escalado,24930,6,2,2569.5,0.04,6,Notebooks 6,Eletrônicos,Notebooks,2676.56,1434.44,MegaDistribuidora
681,10686,579,troca,2024-01-05,,aberto,26209,75,5,1851.17,0.03,75,Tênis Esportivo 75,Esporte & Lazer,Tênis Esportivo,1908.42,1300.2,GlobalBR Comércio
681,10686,579,troca,2024-01-05,,aberto,26210,173,3,2529.22,0.0,173,Material Escolar 173,Livros & Papelaria,Material Escolar,2529.22,1073.72,GlobalBR Comércio
681,10686,579,troca,2024-01-05,,aberto,26211,137,5,144.13,0.01,137,Agendas 137,Livros & Papelaria,Agendas,145.59,75.09,SulFornece SA
681,10686,579,troca,2024-01-05,,aberto,26212,5,2,1315.11,0.01,5,Notebooks 5,Eletrônicos,Notebooks,1328.39,672.73,GlobalBR Comércio
681,10686,579,troca,2024-01-05,,aberto,26213,119,1,1134.03,0.02,119,Chás 119,Alimentos & Bebidas,Chás,1157.17,511.74,MarcoPolo Distribuição
682,1500,2725,atraso,2024-10-25,2024-11-14,resolvido,3613,15,3,1371.47,0.04,15,Fones de Ouvido 15,Eletrônicos,Fones de Ouvido,1428.61,1033.82,NorteImport Ltda
682,1500,2725,atraso,2024-10-25,2024-11-14,resolvido,3614,165,5,1910.79,0.0,165,Tapetes 165,Casa & Decoração,Tapetes,1910.79,1075.71,MarcoPolo Distribuição
683,3769,1793,atraso,2023-05-06,2023-05-19,resolvido,9147,113,3,435.28,0.01,113,Cafés 113,Alimentos & Bebidas,Cafés,439.68,292.65,TechBrasil Ltda
683,3769,1793,atraso,2023-05-06,2023-05-19,resolvido,9148,44,3,868.51,0.24,44,Acessórios 44,Moda,Acessórios,1142.77,719.41,MarcoPolo Distribuição
684,14601,649,atraso,2024-06-06,2024-06-15,resolvido,35762,27,1,2268.49,0.03,27,Câmeras 27,Eletrônicos,Câmeras,2338.65,1311.28,MarcoPolo Distribuição
684,14601,649,atraso,2024-06-06,2024-06-15,resolvido,35763,45,5,467.58,0.05,45,Acessórios 45,Moda,Acessórios,492.19,208.51,SulFornece SA
684,14601,649,atraso,2024-06-06,2024-06-15,resolvido,35764,107,5,2831.8,0.03,107,Vitaminas 107,Beleza & Saúde,Vitaminas,2919.38,1734.54,FornecedorX
685,1038,838,atraso,2023-04-06,2023-04-25,resolvido,2502,88,3,2829.32,0.03,88,Camping 88,Esporte & Lazer,Camping,2916.82,1489.58,MegaDistribuidora
686,14258,640,dúvida,2023-12-22,2023-12-30,resolvido,34983,79,1,361.44,0.02,79,Tênis Esportivo 79,Esporte & Lazer,Tênis Esportivo,368.82,203.74,DeltaFornece ME
686,14258,640,dúvida,2023-12-22,2023-12-30,resolvido,34984,162,3,238.62,0.03,162,Cuidados com a Pele 162,Beleza & Saúde,Cuidados com a Pele,246.0,103.27,NorteImport Ltda
687,3165,2690,cobrança,2023-02-04,,aberto,7709,30,1,3078.2,0.05,30,Camisetas 30,Moda,Camisetas,3240.21,1923.14,TechBrasil Ltda
687,3165,2690,cobrança,2023-02-04,,aberto,7710,124,5,2110.86,0.04,124,Chocolates 124,Alimentos & Bebidas,Chocolates,2198.81,1230.03,GlobalBR Comércio
688,12798,278,dúvida,2024-12-06,2024-12-07,resolvido,31358,35,4,2776.09,0.04,35,Calças 35,Moda,Calças,2891.76,1178.21,NorteImport Ltda
688,12798,278,dúvida,2024-12-06,2024-12-07,resolvido,31359,73,3,1458.42,0.03,73,Bicicletas 73,Esporte & Lazer,Bicicletas,1503.53,1107.95,SulFornece SA
689,990,2646,troca,2024-05-10,,escalado,2381,26,5,2665.81,0.13,26,Câmeras 26,Eletrônicos,Câmeras,3064.15,1435.33,NorteImport Ltda
689,990,2646,troca,2024-05-10,,escalado,2382,51,2,25.76,0.29,51,Móveis 51,Casa & Decoração,Móveis,36.28,16.67,NorteImport Ltda
689,990,2646,troca,2024-05-10,,escalado,2383,200,5,2254.27,0.1,200,Luminárias 200,Casa & Decoração,Luminárias,2504.74,1010.42,DeltaFornece ME
690,5877,1942,troca,2024-02-24,2024-03-01,resolvido,14414,70,1,1117.95,0.05,70,Utensílios 70,Casa & Decoração,Utensílios,1176.79,681.46,AlphaSupply
690,5877,1942,troca,2024-02-24,2024-03-01,resolvido,14415,193,5,1565.45,0.04,193,Luminárias 193,Casa & Decoração,Luminárias,1630.68,1222.51,NorteImport Ltda
691,769,2657,dúvida,2023-11-20,,aberto,1877,39,5,135.68,0.25,39,Calçados 39,Moda,Calçados,180.9,118.49,NorteImport Ltda
692,4625,902,troca,2023-12-10,,escalado,11232,139,5,563.71,0.24,139,Material Escolar 139,Livros & Papelaria,Material Escolar,741.73,521.43,MegaDistribuidora
693,479,2975,atraso,2023-10-12,,escalado,1150,15,1,1385.75,0.03,15,Fones de Ouvido 15,Eletrônicos,Fones de Ouvido,1428.61,1033.82,NorteImport Ltda
693,479,2975,atraso,2023-10-12,,escalado,1151,168,5,983.33,0.04,168,Luminárias 168,Casa & Decoração,Luminárias,1024.3,504.73,AlphaSupply
693,479,2975,atraso,2023-10-12,,escalado,1152,7,5,482.28,0.03,7,Notebooks 7,Eletrônicos,Notebooks,497.2,294.9,SulFornece SA
693,479,2975,atraso,2023-10-12,,escalado,1153,128,5,1285.16,0.04,128,Livros Técnicos 128,Livros & Papelaria,Livros Técnicos,1338.71,888.72,TechBrasil Ltda
693,479,2975,atraso,2023-10-12,,escalado,1154,63,4,2893.61,0.03,63,Quadros 63,Casa & Decoração,Quadros,2983.1,2188.08,MegaDistribuidora
693,479,2975,atraso,2023-10-12,,escalado,1155,140,4,904.61,0.03,140,Material Escolar 140,Livros & Papelaria,Material Escolar,932.59,614.85,MegaDistribuidora
694,8859,1849,cobrança,2023-07-05,2023-07-10,resolvido,21659,15,4,1385.75,0.03,15,Fones de Ouvido 15,Eletrônicos,Fones de Ouvido,1428.61,1033.82,NorteImport Ltda
694,8859,1849,cobrança,2023-07-05,2023-07-10,resolvido,21660,69,4,911.74,0.01,69,Utensílios 69,Casa & Decoração,Utensílios,920.95,417.57,TechBrasil Ltda
695,13375,1267,dúvida,2024-09-26,,escalado,32768,133,5,2715.09,0.04,133,Literatura 133,Livros & Papelaria,Literatura,2828.22,1867.34,GlobalBR Comércio
695,13375,1267,dúvida,2024-09-26,,escalado,32769,59,4,626.22,0.03,59,Tapetes 59,Casa & Decoração,Tapetes,645.59,333.12,FornecedorX
695,13375,1267,dúvida,2024-09-26,,escalado,32770,119,4,1145.6,0.01,119,Chás 119,Alimentos & Bebidas,Chás,1157.17,511.74,MarcoPolo Distribuição
696,14177,2017,atraso,2024-08-02,,escalado,34776,24,1,2177.04,0.26,24,Câmeras 24,Eletrônicos,Câmeras,2941.94,2022.0,NorteImport Ltda
696,14177,2017,atraso,2024-08-02,,escalado,34777,150,5,1938.22,0.27,150,Brinquedos 150,Bebês & Crianças,Brinquedos,2655.09,1211.52,TechBrasil Ltda
697,8535,1805,troca,2024-10-05,2024-10-10,resolvido,20901,171,2,56.82,0.0,171,Fones de Ouvido 171,Eletrônicos,Fones de Ouvido,56.82,33.59,SulFornece SA
698,5170,1559,troca,2024-04-06,,aberto,12640,195,2,125.79,0.02,195,Acessórios 195,Moda,Acessórios,128.36,64.44,SulFornece SA
698,5170,1559,troca,2024-04-06,,aberto,12641,135,3,2003.94,0.1,135,Agendas 135,Livros & Papelaria,Agendas,2226.6,1510.4,NorteImport Ltda
698,5170,1559,troca,2024-04-06,,aberto,12642,115,1,3067.72,0.11,115,Chás 115,Alimentos & Bebidas,Chás,3446.88,2214.34,FornecedorX
699,813,1259,troca,2024-04-20,,escalado,1970,111,2,2089.23,0.21,111,Vitaminas 111,Beleza & Saúde,Vitaminas,2644.59,1553.33,FornecedorX
700,131,813,dúvida,2023-08-31,2023-09-10,resolvido,298,65,4,2626.33,0.02,65,Quadros 65,Casa & Decoração,Quadros,2679.93,1410.93,SulFornece SA
700,131,813,dúvida,2023-08-31,2023-09-10,resolvido,299,52,5,1152.05,0.02,52,Móveis 52,Casa & Decoração,Móveis,1175.56,738.61,DeltaFornece ME
700,131,813,dúvida,2023-08-31,2023-09-10,resolvido,300,181,2,1567.94,0.02,181,Fraldas 181,Bebês & Crianças,Fraldas,1599.94,811.55,SulFornece SA
700,131,813,dúvida,2023-08-31,2023-09-10,resolvido,301,34,5,1365.1,0.0,34,Calças 34,Moda,Calças,1365.1,977.44,AlphaSupply
700,131,813,dúvida,2023-08-31,2023-09-10,resolvido,302,1,5,1539.33,0.05,1,Smartphones 1,Eletrônicos,Smartphones,1620.35,929.9,DeltaFornece ME
700,131,813,dúvida,2023-08-31,2023-09-10,resolvido,303,146,2,2644.08,0.0,146,Fraldas 146,Bebês & Crianças,Fraldas,2644.08,1658.6,AlphaSupply
701,874,1436,dúvida,2023-12-03,,escalado,2109,129,5,2315.19,0.0,129,Livros Técnicos 129,Livros & Papelaria,Livros Técnicos,2315.19,1057.09,MarcoPolo Distribuição
702,10976,1232,atraso,2023-12-10,,escalado,26916,156,2,57.24,0.02,156,Roupas Infantis 156,Bebês & Crianças,Roupas Infantis,58.41,25.14,FornecedorX
702,10976,1232,atraso,2023-12-10,,escalado,26917,155,3,872.18,0.02,155,Roupas Infantis 155,Bebês & Crianças,Roupas Infantis,889.98,595.05,DeltaFornece ME
703,10797,565,defeito,2023-06-27,2023-06-30,resolvido,26485,21,2,1095.76,0.05,21,Smart TVs 21,Eletrônicos,Smart TVs,1153.43,796.08,TechBrasil Ltda
703,10797,565,defeito,2023-06-27,2023-06-30,resolvido,26486,14,1,2333.55,0.03,14,Fones de Ouvido 14,Eletrônicos,Fones de Ouvido,2405.72,1384.95,NorteImport Ltda
704,8122,492,defeito,2024-12-31,2025-01-09,resolvido,19935,19,3,929.91,0.01,19,Smart TVs 19,Eletrônicos,Smart TVs,939.3,600.58,SulFornece SA
705,6941,2205,defeito,2024-02-01,2024-02-05,resolvido,17033,123,1,1955.79,0.02,123,Vinhos 123,Alimentos & Bebidas,Vinhos,1995.7,1350.8,TechBrasil Ltda
706,2425,1962,atraso,2024-05-22,,escalado,5920,58,5,1522.22,0.22,58,Luminárias 58,Casa & Decoração,Luminárias,1951.56,977.09,FornecedorX
707,7242,2012,dúvida,2024-09-07,,aberto,17765,22,5,510.37,0.13,22,Smart TVs 22,Eletrônicos,Smart TVs,586.63,411.32,GlobalBR Comércio
708,12223,1209,defeito,2024-10-08,2024-10-16,resolvido,29935,5,5,1288.54,0.03,5,Notebooks 5,Eletrônicos,Notebooks,1328.39,672.73,GlobalBR Comércio
709,11107,537,cobrança,2023-09-04,,escalado,27222,42,4,2781.45,0.03,42,Acessórios 42,Moda,Acessórios,2867.47,1775.02,TechBrasil Ltda
709,11107,537,cobrança,2023-09-04,,escalado,27223,32,2,358.75,0.03,32,Calças 32,Moda,Calças,369.85,162.36,FornecedorX
710,5765,2485,defeito,2024-06-21,2024-06-23,resolvido,14122,37,1,2178.25,0.05,37,Vestidos 37,Moda,Vestidos,2292.89,1293.68,TechBrasil Ltda
711,9471,866,defeito,2023-04-16,,aberto,23150,175,4,820.07,0.05,175,Calçados 175,Moda,Calçados,863.23,446.06,TechBrasil Ltda
711,9471,866,defeito,2023-04-16,,aberto,23151,184,2,2680.54,0.16,184,Luminárias 184,Casa & Decoração,Luminárias,3191.12,1577.87,DeltaFornece ME
712,12583,2256,defeito,2023-07-18,2023-07-21,resolvido,30831,153,5,2693.5,0.2,153,Roupas Infantis 153,Bebês & Crianças,Roupas Infantis,3366.88,2263.03,GlobalBR Comércio
712,12583,2256,defeito,2023-07-18,2023-07-21,resolvido,30832,151,1,585.46,0.19,151,Brinquedos 151,Bebês & Crianças,Brinquedos,722.79,302.5,MegaDistribuidora
712,12583,2256,defeito,2023-07-18,2023-07-21,resolvido,30833,29,3,1177.44,0.04,29,Camisetas 29,Moda,Camisetas,1226.5,497.36,SulFornece SA
712,12583,2256,defeito,2023-07-18,2023-07-21,resolvido,30834,55,1,2187.35,0.13,55,Luminárias 55,Casa & Decoração,Luminárias,2514.2,1470.04,SulFornece SA
713,9970,1647,cobrança,2024-01-23,2024-01-25,resolvido,24410,150,3,2283.38,0.14,150,Brinquedos 150,Bebês & Crianças,Brinquedos,2655.09,1211.52,TechBrasil Ltda
713,9970,1647,cobrança,2024-01-23,2024-01-25,resolvido,24411,167,3,620.76,0.02,167,Tênis Esportivo 167,Esporte & Lazer,Tênis Esportivo,633.43,270.69,NorteImport Ltda
713,9970,1647,cobrança,2024-01-23,2024-01-25,resolvido,24412,23,1,809.92,0.21,23,Câmeras 23,Eletrônicos,Câmeras,1025.22,552.96,DeltaFornece ME
714,6184,2527,dúvida,2024-08-13,2024-08-16,resolvido,15173,106,4,2280.53,0.01,106,Vitaminas 106,Beleza & Saúde,Vitaminas,2303.57,1029.09,SulFornece SA
714,6184,2527,dúvida,2024-08-13,2024-08-16,resolvido,15174,72,1,807.66,0.05,72,Bicicletas 72,Esporte & Lazer,Bicicletas,850.17,445.91,SulFornece SA
714,6184,2527,dúvida,2024-08-13,2024-08-16,resolvido,15175,186,2,2057.06,0.05,186,Quadros 186,Casa & Decoração,Quadros,2165.33,1023.95,FornecedorX
715,8005,515,dúvida,2024-02-19,,aberto,19655,75,1,1832.08,0.04,75,Tênis Esportivo 75,Esporte & Lazer,Tênis Esportivo,1908.42,1300.2,GlobalBR Comércio
716,10777,1710,troca,2023-05-02,,aberto,26442,165,3,1815.25,0.05,165,Tapetes 165,Casa & Decoração,Tapetes,1910.79,1075.71,MarcoPolo Distribuição
716,10777,1710,troca,2023-05-02,,aberto,26443,161,4,2265.63,0.01,161,Câmeras 161,Eletrônicos,Câmeras,2288.52,1276.02,DeltaFornece ME
716,10777,1710,troca,2023-05-02,,aberto,26444,170,4,1334.78,,170,Equipamentos de Academia 170,Esporte & Lazer,Equipamentos de Academia,1348.26,742.98,AlphaSupply
716,10777,1710,troca,2023-05-02,,aberto,26445,128,4,1325.32,0.01,128,Livros Técnicos 128,Livros & Papelaria,Livros Técnicos,1338.71,888.72,TechBrasil Ltda
717,10499,2623,defeito,2024-08-04,,escalado,25734,147,5,2067.23,0.29,147,Fraldas 147,Bebês & Crianças,Fraldas,2911.59,1402.16,MarcoPolo Distribuição
717,10499,2623,defeito,2024-08-04,,escalado,25735,80,4,2139.71,0.11,80,Equipamentos de Academia 80,Esporte & Lazer,Equipamentos de Academia,2404.17,1644.94,GlobalBR Comércio
718,4050,2105,troca,2023-09-24,2023-09-30,resolvido,9827,75,5,1908.42,0.0,75,Tênis Esportivo 75,Esporte & Lazer,Tênis Esportivo,1908.42,1300.2,GlobalBR Comércio
718,4050,2105,troca,2023-09-24,2023-09-30,resolvido,9828,101,5,1782.77,0.03,101,Cuidados com a Pele 101,Beleza & Saúde,Cuidados com a Pele,1837.91,1126.77,MegaDistribuidora
719,8218,437,troca,2023-06-02,,aberto,20169,39,1,173.66,0.04,39,Calçados 39,Moda,Calçados,180.9,118.49,NorteImport Ltda
719,8218,437,troca,2023-06-02,,aberto,20170,187,1,797.9,0.0,187,Cafés 187,Alimentos & Bebidas,Cafés,797.9,355.62,MarcoPolo Distribuição
720,11866,2088,troca,2023-05-30,,escalado,29088,54,4,3280.43,0.01,54,Luminárias 54,Casa & Decoração,Luminárias,3313.57,1406.01,DeltaFornece ME
720,11866,2088,troca,2023-05-30,,escalado,29089,126,4,2191.26,0.04,126,Snacks Saudáveis 126,Alimentos & Bebidas,Snacks Saudáveis,2282.56,1024.25,AlphaSupply
721,13501,2390,troca,2023-02-21,,escalado,33086,35,3,2776.09,0.04,35,Calças 35,Moda,Calças,2891.76,1178.21,NorteImport Ltda
721,13501,2390,troca,2023-02-21,,escalado,33087,48,5,3091.09,0.02,48,Roupas Íntimas 48,Moda,Roupas Íntimas,3154.17,2030.49,FornecedorX
721,13501,2390,troca,2023-02-21,,escalado,33088,76,4,642.96,0.02,76,Tênis Esportivo 76,Esporte & Lazer,Tênis Esportivo,656.08,334.93,MegaDistribuidora
721,13501,2390,troca,2023-02-21,,escalado,33089,181,4,1535.94,0.04,181,Fraldas 181,Bebês & Crianças,Fraldas,1599.94,811.55,SulFornece SA
721,13501,2390,troca,2023-02-21,,escalado,33090,103,1,1837.09,0.01,103,Cuidados com a Pele 103,Beleza & Saúde,Cuidados com a Pele,1855.65,1169.8,MegaDistribuidora
721,13501,2390,troca,2023-02-21,,escalado,33091,84,4,1959.85,0.05,84,Equipamentos de Academia 84,Esporte & Lazer,Equipamentos de Academia,2063.0,1131.64,GlobalBR Comércio
722,5554,1936,troca,2024-05-17,,escalado,13607,71,5,674.54,0.03,71,Utensílios 71,Casa & Decoração,Utensílios,695.4,392.59,MegaDistribuidora
722,5554,1936,troca,2024-05-17,,escalado,13608,150,3,2575.44,0.03,150,Brinquedos 150,Bebês & Crianças,Brinquedos,2655.09,1211.52,TechBrasil Ltda
722,5554,1936,troca,2024-05-17,,escalado,13609,74,1,2731.32,0.04,74,Bicicletas 74,Esporte & Lazer,Bicicletas,2845.12,1579.37,SulFornece SA
722,5554,1936,troca,2024-05-17,,escalado,13610,10,4,1503.37,0.04,10,Tablets 10,Eletrônicos,Tablets,1566.01,830.63,DeltaFornece ME
722,5554,1936,troca,2024-05-17,,escalado,13611,28,1,2802.65,0.04,28,Camisetas 28,Moda,Camisetas,2919.43,1429.85,DeltaFornece ME
722,5554,1936,troca,2024-05-17,,escalado,13612,6,3,2676.56,0.0,6,Notebooks 6,Eletrônicos,Notebooks,2676.56,1434.44,MegaDistribuidora
723,7528,2656,dúvida,2023-11-05,2023-11-06,resolvido,18477,136,4,1413.59,0.02,136,Agendas 136,Livros & Papelaria,Agendas,1442.44,947.74,MegaDistribuidora
723,7528,2656,dúvida,2023-11-05,2023-11-06,resolvido,18478,172,5,2675.34,0.02,172,Notebooks 172,Eletrônicos,Notebooks,2729.94,1122.36,AlphaSupply
723,7528,2656,dúvida,2023-11-05,2023-11-06,resolvido,18479,116,2,1208.56,0.02,116,Chás 116,Alimentos & Bebidas,Chás,1233.22,819.88,TechBrasil Ltda
724,6534,1049,cobrança,2023-06-07,2023-06-14,resolvido,16017,66,5,999.41,0.05,66,Quadros 66,Casa & Decoração,Quadros,1052.01,467.25,NorteImport Ltda
725,10584,2731,troca,2024-04-06,2024-04-15,resolvido,25947,129,5,2222.58,0.04,129,Livros Técnicos 129,Livros & Papelaria,Livros Técnicos,2315.19,1057.09,MarcoPolo Distribuição
725,10584,2731,troca,2024-04-06,2024-04-15,resolvido,25948,38,4,117.65,0.05,38,Vestidos 38,Moda,Vestidos,123.84,65.53,FornecedorX
726,1130,60,atraso,2024-01-13,,escalado,2735,147,2,2795.13,0.04,147,Fraldas 147,Bebês & Crianças,Fraldas,2911.59,1402.16,MarcoPolo Distribuição
727,9335,2137,cobrança,2024-07-30,,escalado,22825,59,4,632.68,0.02,59,Tapetes 59,Casa & Decoração,Tapetes,645.59,333.12,FornecedorX
727,9335,2137,cobrança,2024-07-30,,escalado,22826,53,5,200.83,0.05,53,Luminárias 53,Casa & Decoração,Luminárias,211.4,103.72,SulFornece SA
727,9335,2137,cobrança,2024-07-30,,escalado,22827,89,3,1822.03,0.04,89,Natação 89,Esporte & Lazer,Natação,1897.95,1151.37,NorteImport Ltda
728,5468,117,troca,2023-05-19,,escalado,13399,120,3,734.95,0.0,120,Chás 120,Alimentos & Bebidas,Chás,734.95,533.29,MarcoPolo Distribuição
728,5468,117,troca,2023-05-19,,escalado,13400,91,2,2606.19,0.01,91,Cosméticos 91,Beleza & Saúde,Cosméticos,2632.52,1144.28,MarcoPolo Distribuição
729,7547,1677,dúvida,2024-12-14,,aberto,18529,152,2,1665.18,0.04,152,Roupas Infantis 152,Bebês & Crianças,Roupas Infantis,1734.56,968.0,FornecedorX
730,7000,447,defeito,2024-08-27,,escalado,17168,26,2,3064.15,0.0,26,Câmeras 26,Eletrônicos,Câmeras,3064.15,1435.33,NorteImport Ltda
730,7000,447,defeito,2024-08-27,,escalado,17169,10,2,1566.01,0.0,10,Tablets 10,Eletrônicos,Tablets,1566.01,830.63,DeltaFornece ME
730,7000,447,defeito,2024-08-27,,escalado,17170,140,1,904.61,0.03,140,Material Escolar 140,Livros & Papelaria,Material Escolar,932.59,614.85,MegaDistribuidora
731,6413,805,dúvida,2023-08-28,,escalado,15733,139,2,704.64,0.05,139,Material Escolar 139,Livros & Papelaria,Material Escolar,741.73,521.43,MegaDistribuidora
731,6413,805,dúvida,2023-08-28,,escalado,15734,174,3,1160.4,0.03,174,Smartphones 174,Eletrônicos,Smartphones,1196.29,677.73,TechBrasil Ltda
731,6413,805,dúvida,2023-08-28,,escalado,15735,93,4,2799.65,0.03,93,Cosméticos 93,Beleza & Saúde,Cosméticos,2886.24,1265.79,FornecedorX
732,9111,2645,dúvida,2023-10-05,2023-10-12,resolvido,22280,176,5,745.36,0.03,176,Fones de Ouvido 176,Eletrônicos,Fones de Ouvido,768.41,431.48,TechBrasil Ltda
733,291,2115,atraso,2023-05-28,2023-06-13,resolvido,691,91,1,1921.74,0.27,91,Cosméticos 91,Beleza & Saúde,Cosméticos,2632.52,1144.28,MarcoPolo Distribuição
733,291,2115,atraso,2023-05-28,2023-06-13,resolvido,692,23,4,891.94,0.13,23,Câmeras 23,Eletrônicos,Câmeras,1025.22,552.96,DeltaFornece ME
734,14762,777,dúvida,2023-09-22,,escalado,36145,94,1,2564.19,0.03,94,Cosméticos 94,Beleza & Saúde,Cosméticos,2643.5,1865.66,MegaDistribuidora
735,9435,226,troca,2024-05-19,2024-05-20,resolvido,23062,76,1,636.4,0.03,76,Tênis Esportivo 76,Esporte & Lazer,Tênis Esportivo,656.08,334.93,MegaDistribuidora
735,9435,226,troca,2024-05-19,2024-05-20,resolvido,23063,190,3,1958.22,0.03,190,Camisetas 190,Moda,Camisetas,2018.78,885.55,MegaDistribuidora
735,9435,226,troca,2024-05-19,2024-05-20,resolvido,23064,103,4,1837.09,0.01,103,Cuidados com a Pele 103,Beleza & Saúde,Cuidados com a Pele,1855.65,1169.8,MegaDistribuidora
735,9435,226,troca,2024-05-19,2024-05-20,resolvido,23065,23,5,1014.97,0.01,23,Câmeras 23,Eletrônicos,Câmeras,1025.22,552.96,DeltaFornece ME
735,9435,226,troca,2024-05-19,2024-05-20,resolvido,23066,146,4,2538.32,0.04,146,Fraldas 146,Bebês & Crianças,Fraldas,2644.08,1658.6,AlphaSupply
735,9435,226,troca,2024-05-19,2024-05-20,resolvido,23067,154,4,974.48,0.03,154,Roupas Infantis 154,Bebês & Crianças,Roupas Infantis,1004.62,586.48,DeltaFornece ME
736,10539,485,cobrança,2023-08-03,2023-08-08,resolvido,25842,23,2,1025.22,0.0,23,Câmeras 23,Eletrônicos,Câmeras,1025.22,552.96,DeltaFornece ME
736,10539,485,cobrança,2023-08-03,2023-08-08,resolvido,25843,190,5,1917.84,0.05,190,Camisetas 190,Moda,Camisetas,2018.78,885.55,MegaDistribuidora
